sample_index,hardware_time,dt_hw,read_time,dt_read,batch_time,dt_batch,Fx,Fy,Fz,Tx,Ty,Tz
177,0.354000000,0.002000000,0.355496676,0.002131236,0.355494519,0.002131046,-0.003585251,-0.001682375,-0.019988179,0.000093576,0.000086517,0.000148911
178,0.356000000,0.002000000,0.357640889,0.002144213,0.357638599,0.002144080,0.008456417,-0.015900761,-0.020621656,-0.000046894,-0.000157227,0.000142832
179,0.358000000,0.002000000,0.359790332,0.002149443,0.359788307,0.002149708,-0.003696207,0.009738914,0.013972043,-0.000096011,0.000035760,0.000202606
180,0.360000000,0.002000000,0.361944944,0.002154612,0.361942997,0.002154690,-0.005571367,-0.007665201,-0.016742487,-0.000338911,-0.000041860,0.000032128
181,0.362000000,0.002000000,0.364063932,0.002118988,0.364061888,0.002118891,-0.003520639,-0.001791063,-0.023349318,-0.000048180,-0.000106101,0.000230193
182,0.364000000,0.002000000,0.365161024,0.001097092,0.365158891,0.001097003,0.012097848,-0.008602601,0.006635657,0.000001570,0.000311897,0.000231651
183,0.366000000,0.002000000,0.367292287,0.002131263,0.367290165,0.002131274,-0.003428657,0.000237273,-0.013488688,-0.000197175,-0.000182970,-0.000079625
184,0.368000000,0.002000000,0.369429003,0.002136716,0.369426753,0.002136588,0.006379967,-0.003251558,0.013308451,0.000240608,-0.000047352,0.000088814
185,0.370000000,0.002000000,0.371577110,0.002148107,0.371575170,0.002148417,-0.001543512,-0.014849811,-0.006977210,-0.000193949,-0.000121752,-0.000054355
186,0.372000000,0.002000000,0.373715387,0.002138277,0.373713455,0.002138285,-0.001477347,-0.000875250,-0.010098292,-0.000050591,-0.000157506,0.000032731
187,0.374000000,0.002000000,0.375861939,0.002146552,0.375860019,0.002146564,-0.001505161,-0.000828953,-0.010022333,-0.000048988,-0.000158291,0.000116666
188,0.376000000,0.002000000,0.377996856,0.002134917,0.377994623,0.002134604,0.002506767,-0.003135268,-0.013679176,0.000090728,-0.000021083,-0.000076997
189,0.378000000,0.002000000,0.380123223,0.002126367,0.380121138,0.002126515,-0.007481750,-0.004241201,-0.016756229,-0.000052891,-0.000045354,-0.000049985
190,0.380000000,0.002000000,0.381229363,0.001106140,0.381227235,0.001106097,0.000415368,-0.004214316,-0.006769500,0.000093333,0.000035164,0.000034757
191,0.382000000,0.002000000,0.383358774,0.002129411,0.383356769,0.002129534,0.002481206,-0.000982539,0.003317471,0.000048604,-0.000212674,0.000115256
192,0.384000000,0.002000000,0.385488324,0.002129550,0.385486212,0.002129443,-0.005560654,0.003914086,-0.006428192,-0.000146641,-0.000046831,0.000090157
193,0.386000000,0.002000000,0.387615887,0.002127563,0.387613810,0.002127598,-0.001597655,0.001522865,0.003457069,-0.000003828,0.000037189,-0.000021426
194,0.388000000,0.002000000,0.389742936,0.002127049,0.389740976,0.002127166,-0.011419015,-0.006888830,0.003471468,0.000095727,-0.000289857,0.000001296
195,0.390000000,0.002000000,0.391880721,0.002137785,0.391878724,0.002137748,-0.011445999,0.014360543,-0.009633737,0.000039989,0.000004362,-0.000074071
196,0.392000000,0.002000000,0.394011201,0.002130480,0.394009171,0.002130447,0.000308055,-0.010958663,-0.013525638,0.000044763,0.000229771,0.000036202
197,0.394000000,0.002000000,0.396135699,0.002124498,0.396133757,0.002124586,-0.005544054,0.008459926,0.006959933,0.000137685,0.000062807,-0.000103470
198,0.396000000,0.002000000,0.397235817,0.001100118,0.397233715,0.001099958,-0.007759191,-0.006397176,0.007008805,-0.000146900,0.000236377,0.000006429
199,0.398000000,0.002000000,0.399366707,0.002130890,0.399364630,0.002130915,-0.007529229,0.012205782,-0.016409555,-0.000055795,0.000113853,-0.000016966
200,0.400000000,0.002000000,0.401496917,0.002130210,0.401494819,0.002130189,-0.011695469,-0.006436076,0.007119892,0.000095267,0.000150895,0.000090307
201,0.402000000,0.002000000,0.403625443,0.002128526,0.403623489,0.002128670,-0.013584194,0.003736657,0.017256083,-0.000099938,-0.000011882,-0.000079336
202,0.404000000,0.002000000,0.405752653,0.002127210,0.405750650,0.002127161,-0.015451010,0.004723931,0.017305042,0.000144019,-0.000264045,0.000058722
203,0.406000000,0.002000000,0.407891080,0.002138427,0.407889109,0.002138459,-0.013492739,0.013162465,0.000547796,0.000041586,0.000006963,-0.000047218
204,0.408000000,0.002000000,0.410017064,0.002125984,0.410015025,0.002125916,0.002273503,-0.005132753,-0.006712631,0.000140770,0.000282315,0.000065762
205,0.410000000,0.002000000,0.411112274,0.001095210,0.411110279,0.001095254,-0.001511247,0.003703113,0.003442715,-0.000002773,-0.000129232,0.000004971
206,0.412000000,0.002000000,0.413240393,0.002128119,0.413238496,0.002128217,-0.013438840,0.001474490,-0.013127636,-0.000292440,-0.000180683,-0.000023963
207,0.414000000,0.002000000,0.415377815,0.002137422,0.415375440,0.002136944,-0.005476028,0.010578531,0.013686333,0.000091456,-0.000129242,-0.000078200
208,0.416000000,0.002000000,0.417512103,0.002134288,0.417510169,0.002134729,-0.003555044,-0.001858301,-0.013337781,-0.000098962,-0.000019267,0.000062246
209,0.418000000,0.002000000,0.419642269,0.002130166,0.419640288,0.002130119,-0.003581921,-0.011207121,-0.010186961,-0.000147520,0.000013929,-0.000051556
210,0.420000000,0.002000000,0.421775425,0.002133156,0.421773062,0.002132774,-0.003650780,-0.006379249,-0.006552737,0.000239984,0.000116465,0.000175775
211,0.422000000,0.002000000,0.423929438,0.002154013,0.423927271,0.002154209,-0.011482954,0.002710123,-0.006482851,0.000088926,0.000036724,-0.000131950
212,0.424000000,0.002000000,0.426049133,0.002119695,0.426047201,0.002119930,0.000432388,-0.006774917,0.009861775,0.000139634,0.000013086,-0.000163137
213,0.426000000,0.002000000,0.427164331,0.001115198,0.427162251,0.001115050,0.004283881,0.003036281,-0.013318671,-0.000147911,0.000225430,0.000121979
214,0.428000000,0.002000000,0.429293755,0.002129424,0.429291635,0.002129384,0.000465223,-0.006590249,-0.013538983,-0.000049188,-0.000101923,0.000088596
215,0.430000000,0.002000000,0.431426036,0.002132281,0.431424019,0.002132384,-0.005588984,0.006182930,0.007097518,0.000094736,-0.000020539,0.000118716
216,0.432000000,0.002000000,0.433570896,0.002144860,0.433568788,0.002144769,0.010243441,-0.012338406,0.009865174,0.000291767,0.000090372,0.000229193
217,0.434000000,0.002000000,0.435702380,0.002131484,0.435700257,0.002131469,0.006388344,-0.005464615,-0.006865726,-0.000287658,-0.000127447,0.000142914
218,0.436000000,0.002000000,0.437851805,0.002149425,0.437849555,0.002149298,-0.009556854,-0.001159277,0.027189649,-0.000142839,-0.000257471,0.000027650
219,0.438000000,0.002000000,0.439977301,0.002125496,0.439975256,0.002125701,-0.007347949,-0.002110422,-0.020224117,-0.000101622,-0.000238646,-0.000107763
220,0.440000000,0.002000000,0.442095366,0.002118065,0.442093469,0.002118213,0.000447433,0.011903356,0.006907842,-0.000004856,-0.000021422,-0.000020424
221,0.442000000,0.002000000,0.443189428,0.001094062,0.443187386,0.001093917,0.000430267,-0.004183133,-0.013555487,-0.000053110,0.000063872,-0.000048848
222,0.444000000,0.002000000,0.445326801,0.002137373,0.445324894,0.002137508,-0.001607183,-0.003253088,0.013485175,0.000046808,-0.000042607,0.000003993
223,0.446000000,0.002000000,0.447457654,0.002130853,0.447455569,0.002130675,0.008381571,0.000500675,-0.010325006,0.000041469,0.000170540,-0.000074426
224,0.448000000,0.002000000,0.449591726,0.002134072,0.449589501,0.002133932,0.004408994,-0.013887903,0.013009311,-0.000194417,-0.000118315,-0.000167757
225,0.450000000,0.002000000,0.451720599,0.002128873,0.451718614,0.002129113,-0.001618431,0.001590853,0.003471466,0.000139822,0.000118130,-0.000019821
226,0.452000000,0.002000000,0.453911149,0.002190550,0.453910335,0.002191721,0.004211462,-0.011250879,0.020112388,0.000002105,0.000097719,0.000115348
227,0.454000000,0.002000000,0.456041116,0.002129967,0.456038235,0.002127900,-0.009608261,-0.014625946,-0.009997351,-0.000145424,0.000015647,0.000031663
228,0.456000000,0.002000000,0.457162153,0.001121037,0.457159645,0.001121410,0.002332212,-0.012222997,-0.010194762,0.000096170,0.000091060,0.000146146
229,0.458000000,0.002000000,0.459320694,0.002158541,0.459318566,0.002158921,0.004523075,-0.011277242,-0.020603096,0.000092252,-0.000075294,-0.000050591
230,0.460000000,0.002000000,0.461461382,0.002140688,0.461459395,0.002140829,-0.003556757,0.000429062,-0.003251208,0.000236280,0.000061095,0.000008236
231,0.462000000,0.002000000,0.463590245,0.002128863,0.463588260,0.002128865,0.008187227,-0.004150985,0.016773622,0.000144103,0.000229750,0.000119262
232,0.464000000,0.002000000,0.465721237,0.002130992,0.465719143,0.002130883,0.012485363,0.007448007,-0.023749226,-0.000004579,-0.000029380,0.000093418
233,0.466000000,0.002000000,0.467879465,0.002158228,0.467877230,0.002158087,-0.005624142,0.003997187,0.000448150,0.000145056,0.000004617,0.000259301
234,0.468000000,0.002000000,0.470004578,0.002125113,0.470002678,0.002125448,0.006394220,-0.005629914,0.013187326,0.000142772,-0.000044321,-0.000023929
235,0.470000000,0.002000000,0.472126853,0.002122275,0.472124829,0.002122151,0.000386935,0.000503168,-0.006679276,0.000043596,0.000116989,0.000008452
236,0.472000000,0.002000000,0.473228455,0.001101602,0.473226400,0.001101571,0.002249103,-0.002859163,0.003450866,0.000237901,0.000282098,0.000093684
237,0.474000000,0.002000000,0.475356391,0.002127936,0.475354361,0.002127961,0.002359054,-0.000929148,0.020174515,0.000239443,0.000009628,0.000033325
238,0.476000000,0.002000000,0.477483588,0.002127197,0.477481693,0.002127332,-0.005521769,0.001445587,0.003507561,0.000140672,-0.000046361,-0.000021881
239,0.478000000,0.002000000,0.479610506,0.002126918,0.479608556,0.002126863,-0.005567804,-0.015006500,0.013279107,-0.000097728,-0.000117224,-0.000139709
240,0.480000000,0.002000000,0.481741439,0.002130933,0.481739434,0.002130878,-0.011561137,0.007421029,0.000530879,0.000045187,0.000007329,0.000091615
241,0.482000000,0.002000000,0.483880846,0.002139407,0.483878769,0.002139335,0.006251015,-0.000572028,0.003339822,0.000140441,0.000282100,0.000037807
242,0.484000000,0.002000000,0.486000877,0.002120031,0.485998864,0.002120095,0.006544892,0.003508858,0.006416658,-0.000005312,-0.000183758,-0.000163775
243,0.486000000,0.002000000,0.488122694,0.002121817,0.488120765,0.002121901,0.004231947,0.000419660,0.023639730,0.000287644,0.000201249,0.000091774
244,0.488000000,0.002000000,0.489223130,0.001100436,0.489221206,0.001100441,0.006507788,0.001427031,-0.010366512,-0.000102030,-0.000075463,-0.000105829
245,0.490000000,0.002000000,0.491351530,0.002128400,0.491349568,0.002128362,-0.001469777,0.010872768,-0.013280978,0.000090107,-0.000026054,0.000009487
246,0.492000000,0.002000000,0.493480137,0.002128607,0.493478115,0.002128547,0.000441286,0.009606502,0.003545694,-0.000051606,-0.000048766,0.000034861
247,0.494000000,0.002000000,0.495609073,0.002128936,0.495607023,0.002128908,0.010532960,0.006176705,-0.017067315,0.000235420,-0.000057091,0.000037292
248,0.496000000,0.002000000,0.497741547,0.002132474,0.497739567,0.002132544,-0.001591412,0.008703612,-0.009873686,0.000041172,0.000169171,-0.000017069
249,0.498000000,0.002000000,0.499881448,0.002139901,0.499879295,0.002139728,0.010432780,0.006097294,0.003138510,0.000187141,0.000030986,-0.000047608
250,0.500000000,0.002000000,0.502008557,0.002127109,0.502006510,0.002127215,0.006515881,0.003619969,0.003129438,0.000091758,-0.000131259,-0.000078476
251,0.502000000,0.002000000,0.504129905,0.002121348,0.504128036,0.002121526,-0.001519314,0.008590901,-0.016703830,-0.000296510,0.000034850,-0.000103484
252,0.504000000,0.002000000,0.505229895,0.001099990,0.505227991,0.001099955,0.004514542,0.009596292,-0.006774935,0.000041990,-0.000051989,-0.000047744
253,0.506000000,0.002000000,0.507357779,0.002127884,0.507355872,0.002127881,-0.009647987,0.003814785,0.017297022,-0.000096696,-0.000014285,0.000088578
254,0.508000000,0.002000000,0.509486973,0.002129194,0.509485043,0.002129171,0.004457809,-0.004486208,0.003010943,-0.000150255,-0.000041077,-0.000219891
255,0.510000000,0.002000000,0.511614929,0.002127956,0.511613054,0.002128011,0.000502353,0.002572304,-0.003406409,-0.000052419,-0.000101931,-0.000050452
256,0.512000000,0.002000000,0.513743599,0.002128670,0.513741727,0.002128673,0.008421592,-0.008861559,-0.013853270,0.000140350,0.000061323,-0.000020848
257,0.514000000,0.002000000,0.515880984,0.002137385,0.515878932,0.002137205,0.008442784,0.012113568,-0.013445056,0.000042609,0.000054158,0.000066580
258,0.516000000,0.002000000,0.518000307,0.002119323,0.517998406,0.002119474,0.002530230,0.003986259,-0.026917535,0.000043758,-0.000054847,0.000092816
259,0.518000000,0.002000000,0.520121436,0.002121129,0.520119514,0.002121108,-0.001465175,-0.010005511,-0.023746926,0.000284615,-0.000022849,0.000007278
260,0.520000000,0.002000000,0.521220454,0.001099018,0.521218590,0.001099076,0.018381091,0.001447369,-0.000475397,-0.000051833,0.000005370,-0.000021440
261,0.522000000,0.002000000,0.523350873,0.002130419,0.523348698,0.002130108,-0.001613663,-0.014841016,0.009986737,0.000290773,-0.000070570,0.000114699
262,0.524000000,0.002000000,0.525478940,0.002128067,0.525476980,0.002128282,0.006517487,0.001557510,-0.017001438,0.000236648,-0.000054848,0.000064360
263,0.526000000,0.002000000,0.527606605,0.002127665,0.527604688,0.002127708,-0.013581391,0.001609383,0.000488386,-0.000050516,0.000011245,0.000062135
264,0.528000000,0.002000000,0.529735047,0.002128442,0.529733158,0.002128470,0.000436790,-0.001872765,-0.013448759,-0.000098926,-0.000020099,0.000062291
265,0.530000000,0.002000000,0.531883936,0.002148889,0.531881903,0.002148745,-0.005437204,0.001281111,0.006794891,0.000285804,-0.000185174,-0.000023257
266,0.532000000,0.002000000,0.534006279,0.002122343,0.534004427,0.002122524,0.008365345,-0.004097779,-0.013687087,0.000092215,0.000142362,0.000036781
267,0.534000000,0.002000000,0.536127585,0.002121306,0.536125683,0.002121256,0.006543469,-0.007701658,-0.030754935,0.000040747,0.000005028,-0.000132159
268,0.536000000,0.002000000,0.537225882,0.001098297,0.537223957,0.001098274,0.000495456,0.000314551,-0.013539180,-0.000341676,-0.000099420,-0.000079170
269,0.538000000,0.002000000,0.539353516,0.002127634,0.539351467,0.002127510,0.000331109,-0.001839492,-0.003269943,-0.000242564,0.000066311,0.000061814
270,0.540000000,0.002000000,0.541480701,0.002127185,0.541478779,0.002127312,0.000491855,0.007377144,-0.006649494,0.000283101,0.000028950,0.000009737
271,0.542000000,0.002000000,0.543608426,0.002127725,0.543606385,0.002127606,-0.001511997,0.003742214,-0.003327909,-0.000245279,-0.000099377,-0.000079032
272,0.544000000,0.002000000,0.545743123,0.002134697,0.545740825,0.002134440,0.000421412,0.000531178,-0.016842838,-0.000151031,0.000118040,-0.000075393
273,0.546000000,0.002000000,0.547896662,0.002153539,0.547894611,0.002153786,-0.001366208,0.008256353,-0.006858389,-0.000009744,-0.000130315,-0.000273060
274,0.548000000,0.002000000,0.550018795,0.002122133,0.550016781,0.002122170,0.002406412,-0.000726811,-0.006756811,-0.000003258,0.000034641,0.000035030
275,0.550000000,0.002000000,0.552141449,0.002122654,0.552139397,0.002122616,-0.001487337,0.010732797,0.000078374,0.000039921,0.000006349,-0.000159428
276,0.552000000,0.002000000,0.553241455,0.001100006,0.553239546,0.001100149,-0.007544213,0.000422559,-0.009909888,-0.000245976,0.000011989,-0.000077815
277,0.554000000,0.002000000,0.555369195,0.002127740,0.555367359,0.002127813,0.002447611,0.004046819,-0.020071062,0.000045665,0.000000827,0.000176831
278,0.556000000,0.002000000,0.557498080,0.002128885,0.557496144,0.002128785,-0.005608222,0.006385294,-0.002976655,0.000285076,0.000140461,0.000122414
279,0.558000000,0.002000000,0.559627069,0.002128989,0.559625173,0.002129029,-0.011381578,0.002724719,-0.023325498,0.000041738,-0.000104638,-0.000048415
280,0.560000000,0.002000000,0.561757185,0.002130116,0.561755115,0.002129942,0.004744277,0.018683271,-0.020285283,-0.000056321,-0.000331906,-0.000104544
281,0.562000000,0.002000000,0.563910639,0.002153454,0.563908379,0.002153264,-0.003607735,0.002896711,-0.013278392,-0.000198777,0.000146578,-0.000047186
282,0.564000000,0.002000000,0.566037297,0.002126658,0.566035000,0.002126621,-0.003468716,0.009386930,0.013669393,0.000142268,-0.000213522,0.000032711
283,0.566000000,0.002000000,0.567127669,0.001090372,0.567125709,0.001090709,-0.005556969,0.008537405,0.000249904,-0.000007156,0.000090729,-0.000103141
284,0.568000000,0.002000000,0.569253983,0.002126314,0.569251859,0.002126150,0.006512372,-0.003491217,0.009734801,-0.000002021,-0.000236466,-0.000082105
285,0.570000000,0.002000000,0.571380576,0.002126593,0.571378599,0.002126740,-0.003758767,0.007693301,0.007076322,0.000280298,0.000474134,-0.000070053
286,0.572000000,0.002000000,0.573514844,0.002134268,0.573512584,0.002133985,-0.003517023,0.005029090,-0.006628915,-0.000006895,0.000035108,-0.000103847
287,0.574000000,0.002000000,0.575672373,0.002157529,0.575669937,0.002157353,-0.003440421,0.007303762,-0.010052645,0.000135613,0.000004844,-0.000158814
288,0.576000000,0.002000000,0.577812966,0.002140593,0.577810961,0.002141024,0.004606390,0.004834934,-0.013589476,0.000045439,-0.000273146,0.000061209
289,0.578000000,0.002000000,0.579968312,0.002155346,0.579965969,0.002155008,0.000484862,0.000235499,-0.000089363,-0.000004406,-0.000073177,-0.000078623
290,0.580000000,0.002000000,0.582104784,0.002136472,0.582102334,0.002136365,0.002408052,-0.003041075,-0.003409895,0.000334546,0.000059168,0.000091988
291,0.582000000,0.002000000,0.583202372,0.001097588,0.583200167,0.001097833,-0.005569379,0.013260484,-0.002930654,-0.000053397,0.000060092,0.000037376
292,0.584000000,0.002000000,0.585349938,0.002147566,0.585347645,0.002147478,-0.005536369,0.010957284,-0.013047953,-0.000196513,-0.000022565,0.000092182
293,0.586000000,0.002000000,0.587524086,0.002174148,0.587522721,0.002175076,0.000571156,0.011732535,0.003440019,0.000043909,-0.000215549,-0.000022280
294,0.588000000,0.002000000,0.589639895,0.002115809,0.589637578,0.002114857,0.000584613,0.016513234,-0.009950299,-0.000150973,-0.000162262,-0.000048336
295,0.590000000,0.002000000,0.591785406,0.002145511,0.591783099,0.002145521,-0.003596357,0.002684857,0.003520207,-0.000100626,0.000038596,-0.000049608
296,0.592000000,0.002000000,0.593942143,0.002156737,0.593939961,0.002156862,-0.007486230,-0.001771593,-0.023422057,0.000138214,0.000060116,-0.000018845
297,0.594000000,0.002000000,0.596063968,0.002121825,0.596061879,0.002121918,0.006554313,0.008575844,-0.026937214,-0.000003455,-0.000139964,0.000148476
298,0.596000000,0.002000000,0.597164234,0.001100266,0.597161899,0.001100020,0.002417931,-0.003174728,-0.000152544,-0.000052315,0.000010896,-0.000078441
